id;nom;slug;marque;categorie;groupe;origine;raison;fichier_source;niveau_confiance;preuve;image;doublon;prix;sku
"70000000-0000-0000-0000-000070000215";"Mount Gay Mediterranean";"mount-gay-mount-gay-mediterranean-533";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=GIN image=Castel";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/castel/petit-castel-2020.png";"";"172.00";""
"70000000-0000-0000-0000-00007000001e";"Rosé 2028";"domaine-du-castel-rose-2028-30";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2028 | marque non détectée";"seed-to-supabase";"Invalide";"millésime/année impossible: 2028 | marque non détectée";"/images/terminal-3/wines/other-brands/wine-other-brand-03.webp";"";"109.00";""
"70000000-0000-0000-0000-00007000001f";"Ballantine's Classic";"ballantine-s-ballantine-s-classic-31";"Ballantine's";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"/images/terminal-3/wines/other-brands/wine-other-brand-04.webp";"";"120.00";""
"70000000-0000-0000-0000-000070000020";"Famous Grouse Double Wood";"famous-grouse-famous-grouse-double-wood-32";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=WHISKY image=Autres vins";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/other-brands/wine-other-brand-05.webp";"";"121.00";""
"70000000-0000-0000-0000-000070000021";"Viognier 2031";"carmel-viognier-2031-33";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2031 | marque non détectée";"seed-to-supabase";"Invalide";"millésime/année impossible: 2031 | marque non détectée";"/images/terminal-3/wines/other-brands/wine-other-brand-06.webp";"";"112.00";""
"70000000-0000-0000-0000-000070000216";"Rosé 2030";"shiloh-rose-2030-534";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2030 | marque non détectée";"seed-to-supabase";"Invalide";"millésime/année impossible: 2030 | marque non détectée";"/images/terminal-3/wines/yarden/wines-yarden-01.webp";"";"133.00";""
"70000000-0000-0000-0000-000070000217";"Patrón Elite";"patron-patron-elite-535";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Yarden";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/yarden/wines-yarden-02.webp";"";"174.00";""
"70000000-0000-0000-0000-000070000218";"Jose Cuervo Double Wood";"jose-cuervo-jose-cuervo-double-wood-536";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=WHISKY image=Yarden";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/yarden/wines-yarden-03.webp";"";"175.00";""
"70000000-0000-0000-0000-000070000219";"Viognier 2033";"recanati-viognier-2033-537";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2033 | marque non détectée";"seed-to-supabase";"Invalide";"millésime/année impossible: 2033 | marque non détectée";"/images/terminal-3/wines/yarden/wines-yarden-04.webp";"";"136.00";""
"70000000-0000-0000-0000-00007000021a";"Belvedere";"belvedere-belvedere-538";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=RHUM image=Yarden";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/yarden/wines-yarden-05.webp";"";"177.00";""
"70000000-0000-0000-0000-00007000021b";"Absolut";"absolut-absolut-539";"Absolut";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=TEQUILA image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=TEQUILA image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-06.webp";"";"178.00";""
"70000000-0000-0000-0000-00007000021c";"Petit Castel 2036";"domaine-du-castel-petit-castel-2036-540";"Castel";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2036";"seed-to-supabase";"Invalide";"millésime/année impossible: 2036";"/images/terminal-3/wines/yarden/wines-yarden-07.webp";"";"79.00";""
"70000000-0000-0000-0000-00007000021d";"Tanqueray Navy Strength";"tanqueray-tanqueray-navy-strength-541";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=GIN image=Yarden";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/yarden/wines-yarden-08.webp";"";"180.00";""
"70000000-0000-0000-0000-00007000021e";"Hendrick's Orange";"hendrick-s-hendrick-s-orange-542";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=LIQUEUR image=Yarden";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/yarden/wines-yarden-09.webp";"";"181.00";""
"70000000-0000-0000-0000-00007000021f";"Merlot 2019";"carmel-merlot-2019-543";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée";"seed-to-supabase";"Généré";"marque non détectée";"/images/terminal-3/wines/yarden/wines-yarden-10.webp";"";"82.00";""
"70000000-0000-0000-0000-000070000220";"Talisker Distiller's Edition";"talisker-talisker-distiller-s-edition-544";"Talisker";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=WHISKY image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=WHISKY image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-11.webp";"";"183.00";""
"70000000-0000-0000-0000-000070000221";"Lagavulin";"lagavulin-lagavulin-545";"Lagavulin";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=COGNAC image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=COGNAC image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-12.webp";"";"184.00";""
"70000000-0000-0000-0000-000070000222";"Syrah 2022";"galil-mountain-syrah-2022-546";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée";"seed-to-supabase";"Généré";"marque non détectée";"/images/terminal-3/wines/yarden/wines-yarden-13.webp";"";"85.00";""
"70000000-0000-0000-0000-000070000223";"Ardbeg Añejo";"ardbeg-ardbeg-anejo-547";"Ardbeg";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=TEQUILA image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=TEQUILA image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-14.webp";"";"186.00";""
"70000000-0000-0000-0000-000070000224";"Yamazaki Berry";"yamazaki-yamazaki-berry-548";"Yamazaki";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=VODKA image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=VODKA image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-15.webp";"";"187.00";""
"70000000-0000-0000-0000-000070000225";"Rouge de Galilée 2025";"shiloh-rouge-de-galilee-2025-549";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée";"seed-to-supabase";"Généré";"marque non détectée";"/images/terminal-3/wines/yarden/wines-yarden-16.webp";"";"88.00";""
"70000000-0000-0000-0000-00007000002e";"Amarula Cream";"amarula-amarula-cream-46";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=LIQUEUR image=Autres vins";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/other-brands/wine-other-brand-19.webp";"";"135.00";""
"70000000-0000-0000-0000-00007000002f";"Cointreau Gold";"cointreau-cointreau-gold-47";"Cointreau";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"/images/terminal-3/wines/other-brands/wine-other-brand-20.webp";"";"136.00";""
"70000000-0000-0000-0000-000070000226";"Nikka Original";"nikka-nikka-original-550";"Nikka";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=LIQUEUR image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=LIQUEUR image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-17.webp";"";"189.00";""
"70000000-0000-0000-0000-000070000227";"Crown Royal Classic";"crown-royal-crown-royal-classic-551";"Crown Royal";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Yarden";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Yarden";"/images/terminal-3/wines/yarden/wines-yarden-18.webp";"";"190.00";""
"70000000-0000-0000-0000-000070000030";"Rosé 2026";"carmel-rose-2026-48";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée";"seed-to-supabase";"Généré";"marque non détectée";"/images/terminal-3/wines/other-brands/wine-other-brand-21.webp";"";"127.00";""
"70000000-0000-0000-0000-000070000032";"Aperol 12 ans";"aperol-aperol-12-ans-50";"Aperol";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=RHUM image=Autres vins";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=RHUM image=Autres vins";"/images/terminal-3/wines/other-brands/wine-other-brand-23.webp";"";"139.00";""
"70000000-0000-0000-0000-000070000047";"Patrón Classic";"patron-patron-classic-71";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/other-brands/wine-other-brand-44.webp";"";"160.00";""
"70000000-0000-0000-0000-000070000048";"Petit Castel 2030";"recanati-petit-castel-2030-72";"Castel";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2030";"seed-to-supabase";"Invalide";"millésime/année impossible: 2030";"/images/terminal-3/wines/other-brands/wine-other-brand-45.webp";"";"91.00";""
"70000000-0000-0000-0000-00007000004f";"Macallan";"macallan-macallan-79";"Macallan";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"seed-to-supabase";"Probable";"image non spiritueux | sous-catégorie incohérente: DB=ARAK image=Autres vins";"/images/terminal-3/wines/other-brands/wine-other-brand-52.webp";"";"168.00";""
"70000000-0000-0000-0000-000070000054";"Rosé 2022";"shiloh-rose-2022-84";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée";"seed-to-supabase";"Généré";"marque non détectée";"/images/terminal-3/wines/other-brands/wine-other-brand-57.webp";"";"103.00";""
"70000000-0000-0000-0000-000070000064";"Stolichnaya Original";"stolichnaya-stolichnaya-original-100";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=VODKA image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=VODKA image=Whisky";"/images/terminal-3/spirits/whisky/0FE2D514-C25E-46C8-8237-12F2AE6886A9.PNG";"";"189.00";""
"e10e10d5-9c80-40de-a913-b9cb93a595b2";"Terrine de campagne coup de cœur 0";"terrine-de-campagne-coup-de-c-ur-0";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"29.00";""
"aea7c41d-a27d-4ef0-b95b-8ba757010e41";"Rillettes tradition 1";"rillettes-tradition-1";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"30.00";""
"d052fdae-8337-490b-ae43-7c9276daee19";"Pâté en croûte sélection 2";"pate-en-croute-selection-2";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"31.00";""
"70000000-0000-0000-0000-000070000065";"Smirnoff Navy Strength";"smirnoff-smirnoff-navy-strength-101";"Smirnoff";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/11187404-4E17-46A1-A2F8-EFF8808A0994.PNG";"";"190.00";""
"70000000-0000-0000-0000-000070000066";"Rosé 2020";"recanati-rose-2020-102";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/13F84910-6365-4B15-96A5-3799C041EF3B.PNG";"";"121.00";""
"70000000-0000-0000-0000-000070000165";"Viognier 2035";"recanati-viognier-2035-357";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2035 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2035 | marque non détectée";"/images/terminal-3/spirits/whisky/06EE596B-600F-46AB-B4E7-A7F65BFAAC64.PNG";"";"136.00";""
"70000000-0000-0000-0000-000070000166";"Bacardi Coffee";"bacardi-bacardi-coffee-358";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/0AD0493E-3635-43A4-B063-5615D9D0AD13.PNG";"";"147.00";""
"70000000-0000-0000-0000-000070000167";"Mount Gay";"mount-gay-mount-gay-359";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/0B5C2BCC-9FD1-4B9F-B620-A83774C63CF6.PNG";"";"148.00";""
"70000000-0000-0000-0000-000070000168";"Petit Castel 2018";"domaine-du-castel-petit-castel-2018-360";"Castel";"Vins";"REAL_REVIEW";"seed-to-supabase";"image non vin";"seed-to-supabase";"Probable";"image non vin";"/images/terminal-3/spirits/whisky/0BA32B72-9931-45B2-97C4-4BFA3AB4AEA4.PNG";"";"79.00";""
"70000000-0000-0000-0000-000070000169";"Patrón V.S.O.P";"patron-patron-v-s-o-p-361";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/0CF6C389-B1D2-48E8-AC37-B343896B8BC4.PNG";"";"150.00";""
"70000000-0000-0000-0000-00007000016a";"Jose Cuervo Black";"jose-cuervo-jose-cuervo-black-362";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=RHUM image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=RHUM image=Whisky";"/images/terminal-3/spirits/whisky/0FE2D514-C25E-46C8-8237-12F2AE6886A9.PNG";"";"151.00";""
"70000000-0000-0000-0000-00007000016b";"Merlot 2021";"carmel-merlot-2021-363";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/11187404-4E17-46A1-A2F8-EFF8808A0994.PNG";"";"82.00";""
"70000000-0000-0000-0000-000070000174";"Rosé 2030";"recanati-rose-2030-372";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2030 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2030 | marque non détectée";"/images/terminal-3/spirits/whisky/1C27ACDC-F18A-4156-A7C4-1460BB3B3FAA.PNG";"";"91.00";""
"70000000-0000-0000-0000-000070000175";"Ardbeg Mediterranean";"ardbeg-ardbeg-mediterranean-373";"Ardbeg";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/1C450DC7-98DC-4809-A89E-C51B15C49E46.PNG";"";"162.00";""
"70000000-0000-0000-0000-000070000176";"Yamazaki";"yamazaki-yamazaki-374";"Yamazaki";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/1F24D28C-50A5-44CB-AD98-09F8605C7FEC.PNG";"";"163.00";""
"70000000-0000-0000-0000-000070000177";"Viognier 2033";"domaine-du-castel-viognier-2033-375";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2033 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2033 | marque non détectée";"/images/terminal-3/spirits/whisky/1F842163-3DA9-4BA9-8D27-62B92B623F4A.PNG";"";"94.00";""
"70000000-0000-0000-0000-000070000178";"Nikka Distiller's Edition";"nikka-nikka-distiller-s-edition-376";"Nikka";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=WHISKY image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=WHISKY image=Whisky";"/images/terminal-3/spirits/whisky/20008C8B-579A-40D2-83AB-C6C8101B1EDC.PNG";"";"165.00";""
"70000000-0000-0000-0000-000070000179";"Crown Royal";"crown-royal-crown-royal-377";"Crown Royal";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/22B16518-4E9E-4C0D-8B00-25643BC80464.PNG";"";"166.00";""
"9d228b99-ec21-485f-9dfe-963e2f0b03ac";"Mousse de foie artisanal 3";"mousse-de-foie-artisanal-3";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"32.00";""
"0dedc5d2-7998-40e8-a357-7c80711d8bb1";"Boudin fumé 4";"boudin-fume-4";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"33.00";""
"72f64139-6462-488d-8776-9382dbe97a18";"Saucisson sec premium 5";"saucisson-sec-premium-5";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"34.00";""
"e565d4fc-d1b6-4728-983f-5e38af512397";"Rosette de Lyon maison 6";"rosette-de-lyon-maison-6";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"35.00";""
"d850fd00-d523-4514-9870-bb95654580b7";"Chorizo doux coup de cœur 7";"chorizo-doux-coup-de-c-ur-7";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"36.00";""
"512d24ab-545d-4dac-8df6-609b748ff75f";"Chorizo fort tradition 8";"chorizo-fort-tradition-8";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"37.00";""
"2ef3c37c-e6e2-4c23-900a-86f8ed69a013";"Saucisse sèche sélection 9";"saucisse-seche-selection-9";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"38.00";""
"d393ff51-fb27-48c0-8498-73d8af0c577c";"Jambon de Parme artisanal 10";"jambon-de-parme-artisanal-10";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"39.00";""
"84b7c23d-84cf-45aa-8551-c92845c66890";"Jambon Serrano fumé 11";"jambon-serrano-fume-11";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"40.00";""
"44cdf4c0-8b39-4b3c-a11c-3a55735fc2d3";"Jambon fumé premium 12";"jambon-fume-premium-12";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"41.00";""
"9ae485c5-d3e0-4400-a43a-2f54d3c3d0bf";"Jambon de dinde maison 13";"jambon-de-dinde-maison-13";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"42.00";""
"3ad359e3-ac0c-4a4b-9ede-fd5f13a06522";"Filet mignon coup de cœur 14";"filet-mignon-coup-de-c-ur-14";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"43.00";""
"44bf7457-4c2e-4592-b8c0-b4a34a6fced9";"Terrine de campagne tradition 15";"terrine-de-campagne-tradition-15";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"44.00";""
"4de4d919-ef0e-4375-aed3-72289c13d5bf";"Rillettes sélection 16";"rillettes-selection-16";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"45.00";""
"494cb12c-78c1-4c97-8b03-da19aabd1ae6";"Pâté en croûte artisanal 17";"pate-en-croute-artisanal-17";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"46.00";""
"df85c389-d286-4ad9-bc56-49c5e24ff317";"Mousse de foie fumé 18";"mousse-de-foie-fume-18";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"47.00";""
"233c93e5-9a5f-4801-983b-dd41680439fe";"Boudin premium 19";"boudin-premium-19";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"48.00";""
"8d0d688b-701e-4659-bcc0-7736ab3f8fec";"Saucisson sec maison 20";"saucisson-sec-maison-20";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"49.00";""
"1793bfb6-c3a2-45f9-8d2e-46917a3e5b11";"Rosette de Lyon coup de cœur 21";"rosette-de-lyon-coup-de-c-ur-21";"";"Charcuterie";"DEMO_GENERATED";"seed-to-supabase";"nom séquentiel | marque non détectée | image non charcuterie";"seed-to-supabase";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"50.00";""
"70000000-0000-0000-0000-00007000006d";"Ricard";"ricard-ricard-109";"Ricard";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/1C2245A8-3B8D-4BB1-A708-F031112DC9E2.PNG";"";"198.00";""
"57a5c1d9-24c0-48d3-8811-c47e6dbd0442";"Chorizo doux tradition 22";"chorizo-doux-tradition-22";"";"Charcuterie";"DEMO_GENERATED";"seed-food-products";"nom séquentiel | marque non détectée | image non charcuterie";"seed-food-products";"Généré";"nom séquentiel | marque non détectée";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"51.00";""
